date,region,product,sales,quantity,customer_age,satisfaction_score,date_year,date_month,date_day,date_dayofweek,date_quarter,sales_bin,quantity_bin,customer_age_bin,satisfaction_score_bin,date_month_bin,date_day_bin,date_dayofweek_bin,sales_per_quantity,sales_per_customer_age,sales_per_satisfaction_score,sales_per_date_year,sales_per_date_month
2025-04-07,East,Product E,2139,97,62,3.32,2025,4,7,0,2,Q2,Q5,Q4,Q3,Q2,Q1,Q1,22.051546391752577,34.5,644.277108433735,1.0562962962962963,534.75
2025-04-08,North,Product D,109,99,29,3.0,2025,4,8,1,2,Q1,Q5,Q1,Q3,Q2,Q2,Q1,1.101010101010101,3.7586206896551726,36.333333333333336,0.05382716049382716,27.25
2025-04-09,West,Product B,360,26,47,4.04,2025,4,9,2,2,Q1,Q2,Q3,Q4,Q2,Q2,Q2,13.846153846153847,7.659574468085107,89.10891089108911,0.17777777777777778,90.0
2025-04-10,North,Product B,1773,8,55,2.13,2025,4,10,3,2,Q2,Q1,Q4,Q2,Q2,Q2,Q3,221.625,32.236363636363635,832.3943661971831,0.8755555555555555,443.25
2025-04-11,West,Product E,2319,94,70,2.41,2025,4,11,4,2,Q3,Q5,Q5,Q2,Q2,Q2,Q3,24.670212765957448,33.128571428571426,962.2406639004149,1.145185185185185,579.75
2025-04-12,North,Product C,2160,87,48,3.0,2025,4,12,5,2,Q3,Q5,Q3,Q3,Q2,Q2,Q4,24.82758620689655,45.0,720.0,1.0666666666666667,540.0
2025-04-13,South,Product A,3813,42,53,4.79,2025,4,13,6,2,Q4,Q3,Q4,Q5,Q2,Q2,Q5,90.78571428571429,71.94339622641509,796.0334029227557,1.882962962962963,953.25
2025-04-14,West,Product A,1719,44,36,4.57,2025,4,14,0,2,Q2,Q3,Q2,Q5,Q2,Q3,Q1,39.06818181818182,47.75,376.1487964989059,0.8488888888888889,429.75
2025-04-15,South,Product C,420,14,65,2.68,2025,4,15,1,2,Q1,Q1,Q5,Q2,Q2,Q3,Q1,30.0,6.461538461538462,156.71641791044775,0.2074074074074074,105.0
2025-04-16,North,Product D,1442,78,62,4.12,2025,4,16,2,2,Q2,Q4,Q4,Q4,Q2,Q3,Q2,18.487179487179485,23.258064516129032,350.0,0.7120987654320987,360.5
2025-04-17,West,Product E,2476,2,53,2.91,2025,4,17,3,2,Q3,Q1,Q4,Q3,Q2,Q3,Q3,1238.0,46.716981132075475,850.8591065292096,1.222716049382716,619.0
2025-04-18,East,Product D,2932,37,47,2.99,2025,4,18,4,2,Q3,Q2,Q3,Q3,Q2,Q3,Q3,79.24324324324324,62.38297872340426,980.6020066889631,1.4479012345679012,733.0
2025-04-19,East,Product C,2924,69,72,1.82,2025,4,19,5,2,Q3,Q4,Q5,Q1,Q2,Q3,Q4,42.3768115942029,40.611111111111114,1606.5934065934066,1.4439506172839507,731.0
2025-04-20,West,Product E,2094,38,66,3.36,2025,4,20,6,2,Q2,Q2,Q5,Q4,Q2,Q4,Q5,55.10526315789474,31.727272727272727,623.2142857142858,1.0340740740740741,523.5
2025-04-21,North,Product A,3058,41,72,1.74,2025,4,21,0,2,Q3,Q3,Q5,Q1,Q2,Q4,Q1,74.58536585365853,42.47222222222222,1757.471264367816,1.5101234567901234,764.5
2025-04-22,East,Product A,2138,62,50,2.33,2025,4,22,1,2,Q2,Q4,Q3,Q2,Q2,Q4,Q1,34.483870967741936,42.76,917.5965665236051,1.0558024691358026,534.5
2025-04-23,West,Product D,3590,60,35,4.42,2025,4,23,2,2,Q4,Q3,Q2,Q5,Q2,Q4,Q2,59.833333333333336,102.57142857142857,812.2171945701358,1.7728395061728395,897.5
2025-04-24,East,Product B,3777,14,69,1.83,2025,4,24,3,2,Q4,Q1,Q5,Q1,Q2,Q4,Q3,269.7857142857143,54.73913043478261,2063.934426229508,1.8651851851851853,944.25
2025-04-25,West,Product C,1218,89,66,1.28,2025,4,25,4,2,Q2,Q5,Q5,Q1,Q2,Q4,Q3,13.685393258426966,18.454545454545453,951.5625,0.6014814814814815,304.5
2025-04-26,North,Product C,1704,84,45,1.28,2025,4,26,5,2,Q2,Q5,Q3,Q1,Q2,Q5,Q4,20.285714285714285,37.86666666666667,1331.25,0.8414814814814815,426.0
2025-04-27,North,Product D,4127,2,64,4.76,2025,4,27,6,2,Q5,Q1,Q5,Q5,Q2,Q5,Q5,2063.5,64.484375,867.0168067226891,2.0380246913580247,1031.75
2025-04-28,South,Product C,335,70,28,3.03,2025,4,28,0,2,Q1,Q4,Q1,Q3,Q2,Q5,Q1,4.785714285714286,11.964285714285714,110.56105610561058,0.1654320987654321,83.75
2025-04-29,East,Product A,2069,17,74,2.64,2025,4,29,1,2,Q2,Q1,Q5,Q2,Q2,Q5,Q1,121.70588235294117,27.95945945945946,783.7121212121211,1.0217283950617284,517.25
2025-04-30,South,Product D,4529,89,71,4.24,2025,4,30,2,2,Q5,Q5,Q5,Q5,Q2,Q5,Q2,50.8876404494382,63.7887323943662,1068.1603773584905,2.2365432098765434,1132.25
2025-05-01,North,Product A,2008,28,62,4.34,2025,5,1,3,2,Q2,Q2,Q4,Q5,Q2,Q1,Q3,71.71428571428571,32.38709677419355,462.6728110599079,0.9916049382716049,401.6
2025-05-02,West,Product E,475,66,50,3.0,2025,5,2,4,2,Q1,Q4,Q3,Q3,Q2,Q1,Q3,7.196969696969697,9.5,158.33333333333334,0.2345679012345679,95.0
2025-05-03,North,Product E,3630,35,34,3.77,2025,5,3,5,2,Q4,Q2,Q2,Q4,Q2,Q1,Q4,103.71428571428571,106.76470588235294,962.8647214854111,1.7925925925925925,726.0
2025-05-04,North,Product B,2735,5,23,4.08,2025,5,4,6,2,Q3,Q1,Q1,Q4,Q2,Q1,Q5,547.0,118.91304347826087,670.343137254902,1.3506172839506172,547.0
2025-05-05,West,Product C,1670,65,21,3.62,2025,5,5,0,2,Q2,Q4,Q1,Q4,Q2,Q1,Q1,25.692307692307693,79.52380952380952,461.3259668508287,0.8246913580246914,334.0
2025-05-06,South,Product E,2660,40,37,1.61,2025,5,6,1,2,Q3,Q2,Q2,Q1,Q2,Q1,Q1,66.5,71.89189189189189,1652.1739130434783,1.3135802469135802,532.0
2025-05-07,East,Product C,3491,76,65,4.5,2025,5,7,2,2,Q4,Q4,Q5,Q5,Q2,Q1,Q2,45.93421052631579,53.707692307692305,775.7777777777778,1.7239506172839507,698.2
2025-05-08,North,Product A,3065,56,64,3.16,2025,5,8,3,2,Q3,Q3,Q5,Q3,Q2,Q2,Q3,54.732142857142854,47.890625,969.9367088607595,1.5135802469135802,613.0
2025-05-09,North,Product D,3743,36,44,2.13,2025,5,9,4,2,Q4,Q2,Q3,Q2,Q2,Q2,Q3,103.97222222222223,85.06818181818181,1757.2769953051645,1.848395061728395,748.6
2025-05-10,East,Product E,3950,45,32,2.7,2025,5,10,5,2,Q4,Q3,Q2,Q2,Q2,Q2,Q4,87.77777777777777,123.4375,1462.9629629629628,1.9506172839506173,790.0
2025-05-11,North,Product D,972,23,23,1.15,2025,5,11,6,2,Q1,Q2,Q1,Q1,Q2,Q2,Q5,42.26086956521739,42.26086956521739,845.2173913043479,0.48,194.4
2025-05-12,East,Product E,1352,47,64,1.51,2025,5,12,0,2,Q2,Q3,Q5,Q1,Q2,Q2,Q1,28.76595744680851,21.125,895.364238410596,0.6676543209876543,270.4
2025-05-13,East,Product C,1414,31,31,4.06,2025,5,13,1,2,Q2,Q2,Q2,Q4,Q2,Q2,Q1,45.61290322580645,45.61290322580645,348.2758620689655,0.6982716049382716,282.8
2025-05-14,East,Product E,4920,11,28,3.0,2025,5,14,2,2,Q5,Q1,Q1,Q3,Q2,Q3,Q2,447.27272727272725,175.71428571428572,1640.0,2.4296296296296296,984.0
2025-05-15,West,Product E,2998,10,56,2.67,2025,5,15,3,2,Q3,Q1,Q4,Q2,Q2,Q3,Q3,299.8,53.535714285714285,1122.8464419475656,1.480493827160494,599.6
2025-05-16,South,Product A,177,67,26,3.09,2025,5,16,4,2,Q1,Q4,Q1,Q3,Q2,Q3,Q3,2.6417910447761193,6.8076923076923075,57.28155339805826,0.0874074074074074,35.4
2025-05-17,South,Product B,2721,14,43,1.22,2025,5,17,5,2,Q3,Q1,Q3,Q1,Q2,Q3,Q4,194.35714285714286,63.27906976744186,2230.3278688524592,1.3437037037037036,544.2
2025-05-18,West,Product A,4327,80,33,4.89,2025,5,18,6,2,Q5,Q4,Q2,Q5,Q2,Q3,Q5,54.0875,131.12121212121212,884.8670756646218,2.13679012345679,865.4
2025-05-19,South,Product D,700,74,22,1.9,2025,5,19,0,2,Q1,Q4,Q1,Q2,Q2,Q3,Q1,9.45945945945946,31.818181818181817,368.42105263157896,0.345679012345679,140.0
2025-05-20,South,Product C,1165,93,74,2.22,2025,5,20,1,2,Q1,Q5,Q5,Q2,Q2,Q4,Q1,12.526881720430108,15.743243243243244,524.7747747747748,0.5753086419753086,233.0
2025-05-21,South,Product C,2236,10,69,3.0,2025,5,21,2,2,Q3,Q1,Q5,Q3,Q2,Q4,Q2,223.6,32.405797101449274,745.3333333333334,1.1041975308641976,447.2
2025-05-22,North,Product E,2549,76,27,1.92,2025,5,22,3,2,Q3,Q4,Q1,Q2,Q2,Q4,Q3,33.53947368421053,94.4074074074074,1327.6041666666667,1.2587654320987653,509.8
2025-05-23,West,Product C,2443,94,67,1.01,2025,5,23,4,2,Q3,Q5,Q5,Q1,Q2,Q4,Q3,25.98936170212766,36.46268656716418,2418.8118811881186,1.2064197530864198,488.6
2025-05-24,South,Product B,1963,1,20,3.92,2025,5,24,5,2,Q2,Q1,Q1,Q4,Q2,Q4,Q4,1963.0,98.15,500.765306122449,0.9693827160493828,392.6
2025-05-25,West,Product B,1418,5,30,4.87,2025,5,25,6,2,Q2,Q1,Q2,Q5,Q2,Q4,Q5,283.6,47.266666666666666,291.17043121149896,0.7002469135802469,283.6
2025-05-26,South,Product E,4811,20,60,1.9,2025,5,26,0,2,Q5,Q1,Q4,Q2,Q2,Q5,Q1,240.55,80.18333333333334,2532.105263157895,2.3758024691358024,962.2
2025-05-27,South,Product E,3697,8,66,3.65,2025,5,27,1,2,Q4,Q1,Q5,Q4,Q2,Q5,Q1,462.125,56.015151515151516,1012.8767123287671,1.825679012345679,739.4
2025-05-28,West,Product D,3862,43,47,3.97,2025,5,28,2,2,Q4,Q3,Q3,Q4,Q2,Q5,Q2,89.81395348837209,82.17021276595744,972.7959697732997,1.9071604938271605,772.4
2025-05-29,East,Product E,4770,76,71,4.39,2025,5,29,3,2,Q5,Q4,Q5,Q5,Q2,Q5,Q3,62.76315789473684,67.1830985915493,1086.5603644646926,2.3555555555555556,954.0
2025-05-30,West,Product A,2290,1,62,2.69,2025,5,30,4,2,Q3,Q1,Q4,Q2,Q2,Q5,Q3,2290.0,36.935483870967744,851.3011152416357,1.1308641975308642,458.0
2025-05-31,East,Product A,1092,57,-16,2.21,2025,5,31,5,2,Q1,Q3,Q1,Q2,Q2,Q5,Q4,19.157894736842106,-68.25,494.11764705882354,0.5392592592592592,218.4
2025-06-01,North,Product A,2812,64,34,2.3,2025,6,1,6,2,Q3,Q4,Q2,Q2,Q3,Q1,Q5,43.9375,82.70588235294117,1222.608695652174,1.388641975308642,468.6666666666667
2025-06-02,West,Product B,2292,84,62,3.85,2025,6,2,0,2,Q3,Q5,Q4,Q4,Q3,Q1,Q1,27.285714285714285,36.96774193548387,595.3246753246754,1.1318518518518519,382.0
2025-06-03,East,Product C,1348,28,68,4.27,2025,6,3,1,2,Q2,Q2,Q5,Q5,Q3,Q1,Q1,48.142857142857146,19.823529411764707,315.6908665105387,0.665679012345679,224.66666666666666
2025-06-04,South,Product D,3154,37,70,1.73,2025,6,4,2,2,Q4,Q2,Q5,Q1,Q3,Q1,Q2,85.24324324324324,45.05714285714286,1823.121387283237,1.557530864197531,525.6666666666666
2025-06-05,North,Product E,4698,47,36,2.48,2025,6,5,3,2,Q5,Q3,Q2,Q2,Q3,Q1,Q3,99.95744680851064,130.5,1894.3548387096773,2.32,783.0
2025-06-06,West,Product D,4133,76,59,4.61,2025,6,6,4,2,Q5,Q4,Q4,Q5,Q3,Q1,Q3,54.38157894736842,70.05084745762711,896.529284164859,2.0409876543209875,688.8333333333334
2025-06-07,East,Product B,2097,37,52,4.23,2025,6,7,5,2,Q2,Q2,Q4,Q5,Q3,Q1,Q4,56.67567567567568,40.32692307692308,495.7446808510638,1.0355555555555556,349.5
2025-06-08,East,Product E,3787,49,63,4.94,2025,6,8,6,2,Q4,Q3,Q5,Q5,Q3,Q2,Q5,77.28571428571429,60.111111111111114,766.5991902834007,1.8701234567901235,631.1666666666666
2025-06-09,West,Product E,2251,44,43,4.02,2025,6,9,0,2,Q3,Q3,Q3,Q4,Q3,Q2,Q1,51.15909090909091,52.348837209302324,559.9502487562189,1.111604938271605,375.1666666666667
2025-06-10,East,Product B,4118,56,68,2.57,2025,6,10,1,2,Q5,Q3,Q5,Q2,Q3,Q2,Q1,73.53571428571429,60.55882352941177,1602.3346303501946,2.0335802469135804,686.3333333333334
2025-06-11,West,Product C,3210,28,22,3.0,2025,6,11,2,2,Q4,Q2,Q1,Q3,Q3,Q2,Q2,114.64285714285714,145.9090909090909,1070.0,1.5851851851851853,535.0
2025-06-12,East,Product E,2070,79,46,3.0,2025,6,12,3,2,Q2,Q4,Q3,Q3,Q3,Q2,Q3,26.20253164556962,45.0,690.0,1.0222222222222221,345.0
2025-06-13,South,Product C,297,6,54,1.31,2025,6,13,4,2,Q1,Q1,Q4,Q1,Q3,Q2,Q3,49.5,5.5,226.71755725190837,0.14666666666666667,49.5
2025-06-14,West,Product B,2726,61,37,3.18,2025,6,14,5,2,Q3,Q4,Q2,Q3,Q3,Q3,Q4,44.68852459016394,73.67567567567568,857.2327044025157,1.346172839506173,454.3333333333333
2025-06-15,West,Product D,1302,20,66,3.84,2025,6,15,6,2,Q2,Q1,Q5,Q4,Q3,Q3,Q5,65.1,19.727272727272727,339.0625,0.642962962962963,217.0
2025-06-16,North,Product E,2135,78,38,1.67,2025,6,16,0,2,Q2,Q4,Q2,Q1,Q3,Q3,Q1,27.371794871794872,56.18421052631579,1278.443113772455,1.054320987654321,355.8333333333333
2025-06-17,South,Product C,577,2,27,4.12,2025,6,17,1,2,Q1,Q1,Q1,Q4,Q3,Q3,Q1,288.5,21.37037037037037,140.04854368932038,0.2849382716049383,96.16666666666667
2025-06-18,West,Product E,1354,73,22,3.34,2025,6,18,2,2,Q2,Q4,Q1,Q4,Q3,Q3,Q2,18.54794520547945,61.54545454545455,405.38922155688624,0.668641975308642,225.66666666666666
2025-06-19,East,Product C,1022,37,53,4.81,2025,6,19,3,2,Q1,Q2,Q4,Q5,Q3,Q3,Q3,27.62162162162162,19.28301886792453,212.47401247401248,0.5046913580246913,170.33333333333334
2025-06-20,East,Product E,519,20,23,1.17,2025,6,20,4,2,Q1,Q1,Q1,Q1,Q3,Q4,Q3,25.95,22.565217391304348,443.5897435897436,0.2562962962962963,86.5
2025-06-21,East,Product E,2304,26,43,2.06,2025,6,21,5,2,Q3,Q2,Q3,Q2,Q3,Q4,Q4,88.61538461538461,53.58139534883721,1118.4466019417475,1.1377777777777778,384.0
2025-06-22,North,Product E,2697,29,21,3.41,2025,6,22,6,2,Q3,Q2,Q1,Q4,Q3,Q4,Q5,93.0,128.42857142857142,790.9090909090909,1.3318518518518518,449.5
2025-06-23,West,Product D,1220,1,56,2.19,2025,6,23,0,2,Q2,Q1,Q4,Q2,Q3,Q4,Q1,1220.0,21.785714285714285,557.0776255707763,0.6024691358024692,203.33333333333334
2025-06-24,East,Product E,3168,35,56,3.86,2025,6,24,1,2,Q4,Q2,Q4,Q4,Q3,Q4,Q1,90.51428571428572,56.57142857142857,820.7253886010363,1.5644444444444445,528.0
2025-06-25,North,Product C,1050,70,67,4.04,2025,6,25,2,2,Q1,Q4,Q5,Q4,Q3,Q4,Q2,15.0,15.671641791044776,259.9009900990099,0.5185185185185185,175.0
2025-06-26,North,Product D,2436,59,52,1.41,2025,6,26,3,2,Q3,Q3,Q4,Q1,Q3,Q5,Q3,41.28813559322034,46.84615384615385,1727.659574468085,1.202962962962963,406.0
2025-06-27,West,Product A,2343,69,18,3.06,2025,6,27,4,2,Q3,Q4,Q1,Q3,Q3,Q5,Q3,33.95652173913044,130.16666666666666,765.6862745098039,1.157037037037037,390.5
2025-06-28,East,Product C,2745,33,41,3.04,2025,6,28,5,2,Q3,Q2,Q3,Q3,Q3,Q5,Q4,83.18181818181819,66.95121951219512,902.9605263157895,1.3555555555555556,457.5
2025-06-29,South,Product C,1957,51,74,2.48,2025,6,29,6,2,Q2,Q3,Q5,Q2,Q3,Q5,Q5,38.372549019607845,26.445945945945947,789.1129032258065,0.9664197530864198,326.1666666666667
2025-06-30,East,Product A,4712,78,53,3.0,2025,6,30,0,2,Q5,Q4,Q4,Q3,Q3,Q5,Q1,60.41025641025641,88.90566037735849,1570.6666666666667,2.3269135802469134,785.3333333333334
2025-07-01,South,Product D,1965,12,23,4.31,2025,7,1,1,3,Q2,Q1,Q1,Q5,Q3,Q1,Q1,163.75,85.43478260869566,455.9164733178655,0.9703703703703703,280.7142857142857
2025-07-02,South,Product E,3012,20,58,3.79,2025,7,2,2,3,Q3,Q1,Q4,Q4,Q3,Q1,Q2,150.6,51.93103448275862,794.7229551451187,1.4874074074074075,430.2857142857143
2025-07-03,East,Product C,2953,53,71,3.86,2025,7,3,3,3,Q3,Q3,Q5,Q4,Q3,Q1,Q3,55.716981132075475,41.59154929577465,765.0259067357513,1.4582716049382716,421.85714285714283
2025-07-04,South,Product A,3328,88,63,2.85,2025,7,4,4,3,Q4,Q5,Q5,Q3,Q3,Q1,Q3,37.81818181818182,52.82539682539682,1167.719298245614,1.6434567901234567,475.42857142857144
2025-07-05,North,Product E,3819,43,61,4.68,2025,7,5,5,3,Q4,Q3,Q4,Q5,Q3,Q1,Q4,88.81395348837209,62.60655737704918,816.0256410256411,1.885925925925926,545.5714285714286
2025-07-06,North,Product D,3328,98,74,3.78,2025,7,6,6,3,Q4,Q5,Q5,Q4,Q3,Q1,Q5,33.95918367346939,44.972972972972975,880.4232804232805,1.6434567901234567,475.42857142857144
2025-07-07,East,Product C,2471,89,48,3.92,2025,7,7,0,3,Q3,Q5,Q3,Q4,Q3,Q1,Q1,27.764044943820224,51.479166666666664,630.3571428571429,1.220246913580247,353.0
2025-07-08,West,Product E,2991,50,37,4.45,2025,7,8,1,3,Q3,Q3,Q2,Q5,Q3,Q2,Q1,59.82,80.83783783783784,672.1348314606741,1.477037037037037,427.2857142857143
2025-07-09,North,Product E,3856,29,41,2.1,2025,7,9,2,3,Q4,Q2,Q3,Q2,Q3,Q2,Q2,132.9655172413793,94.04878048780488,1836.1904761904761,1.9041975308641976,550.8571428571429
2025-07-10,East,Product B,4325,57,42,4.23,2025,7,10,3,3,Q5,Q3,Q3,Q5,Q3,Q2,Q3,75.87719298245614,102.97619047619048,1022.4586288416075,2.1358024691358026,617.8571428571429
2025-07-11,South,Product A,194,39,53,1.78,2025,7,11,4,3,Q1,Q2,Q4,Q1,Q3,Q2,Q3,4.9743589743589745,3.660377358490566,108.98876404494382,0.09580246913580247,27.714285714285715
2025-07-12,North,Product E,2774,95,38,2.38,2025,7,12,5,3,Q3,Q5,Q2,Q2,Q3,Q2,Q4,29.2,73.0,1165.546218487395,1.3698765432098765,396.2857142857143
2025-07-13,East,Product D,2055,56,47,2.34,2025,7,13,6,3,Q2,Q3,Q3,Q2,Q3,Q2,Q5,36.69642857142857,43.723404255319146,878.2051282051283,1.0148148148148148,293.57142857142856
2025-07-14,East,Product B,893,43,41,4.91,2025,7,14,0,3,Q1,Q3,Q3,Q5,Q3,Q3,Q1,20.767441860465116,21.78048780487805,181.87372708757636,0.44098765432098763,127.57142857142857
2025-07-15,West,Product E,1934,50,61,4.43,2025,7,15,1,3,Q2,Q3,Q4,Q5,Q3,Q3,Q1,38.68,31.704918032786885,436.56884875846504,0.9550617283950618,276.2857142857143
2025-07-16,South,Product E,2216,23,59,3.8,2025,7,16,2,3,Q3,Q2,Q4,Q4,Q3,Q3,Q2,96.34782608695652,37.559322033898304,583.1578947368421,1.094320987654321,316.57142857142856
2025-07-17,South,Product D,4206,44,47,3.91,2025,7,17,3,3,Q5,Q3,Q3,Q4,Q3,Q3,Q3,95.5909090909091,89.48936170212765,1075.703324808184,2.0770370370370372,600.8571428571429
2025-07-18,South,Product B,3425,38,39,3.25,2025,7,18,4,3,Q4,Q2,Q2,Q3,Q3,Q3,Q3,90.13157894736842,87.82051282051282,1053.8461538461538,1.691358024691358,489.2857142857143
2025-07-19,East,Product B,3019,84,45,4.79,2025,7,19,5,3,Q3,Q5,Q3,Q5,Q3,Q3,Q4,35.94047619047619,67.08888888888889,630.2713987473904,1.4908641975308643,431.2857142857143
2025-07-20,East,Product A,2697,23,24,3.0,2025,7,20,6,3,Q3,Q2,Q1,Q3,Q3,Q4,Q5,117.26086956521739,112.375,899.0,1.3318518518518518,385.2857142857143
2025-07-21,South,Product E,3305,45,52,2.52,2025,7,21,0,3,Q4,Q3,Q4,Q2,Q3,Q4,Q1,73.44444444444444,63.55769230769231,1311.5079365079364,1.6320987654320989,472.14285714285717
2025-07-22,East,Product A,4907,52,72,1.65,2025,7,22,1,3,Q5,Q3,Q5,Q1,Q3,Q4,Q1,94.36538461538461,68.15277777777777,2973.939393939394,2.42320987654321,701.0
2025-07-23,West,Product B,914,80,45,4.14,2025,7,23,2,3,Q1,Q4,Q3,Q4,Q3,Q4,Q2,11.425,20.31111111111111,220.77294685990339,0.45135802469135805,130.57142857142858
2025-07-24,East,Product A,445,50,31,3.94,2025,7,24,3,3,Q1,Q3,Q2,Q4,Q3,Q4,Q3,8.9,14.35483870967742,112.94416243654823,0.21975308641975308,63.57142857142857
2025-07-25,East,Product D,2449,8,73,2.54,2025,7,25,4,3,Q3,Q1,Q5,Q2,Q3,Q4,Q3,306.125,33.54794520547945,964.1732283464567,1.2093827160493826,349.85714285714283
2025-07-26,North,Product C,462,85,27,1.1,2025,7,26,5,3,Q1,Q5,Q1,Q1,Q3,Q5,Q4,5.435294117647059,17.11111111111111,419.99999999999994,0.22814814814814816,66.0
2025-07-27,West,Product D,2543,1,33,4.36,2025,7,27,6,3,Q3,Q1,Q2,Q5,Q3,Q5,Q5,2543.0,77.06060606060606,583.256880733945,1.2558024691358025,363.2857142857143
2025-07-28,North,Product B,2365,8,33,1.05,2025,7,28,0,3,Q3,Q1,Q2,Q1,Q3,Q5,Q1,295.625,71.66666666666667,2252.3809523809523,1.1679012345679012,337.85714285714283
2025-07-29,South,Product D,2288,29,71,3.81,2025,7,29,1,3,Q3,Q2,Q5,Q4,Q3,Q5,Q1,78.89655172413794,32.225352112676056,600.5249343832021,1.1298765432098765,326.85714285714283
2025-07-30,South,Product B,3105,96,48,4.88,2025,7,30,2,3,Q4,Q5,Q3,Q5,Q3,Q5,Q2,32.34375,64.6875,636.2704918032787,1.5333333333333334,443.57142857142856
2025-07-31,West,Product D,3381,5,59,2.75,2025,7,31,3,3,Q4,Q1,Q4,Q3,Q3,Q5,Q3,676.2,57.30508474576271,1229.4545454545455,1.6696296296296296,483.0
2025-08-01,East,Product E,1084,86,42,1.94,2025,8,1,4,3,Q1,Q5,Q3,Q2,Q4,Q1,Q3,12.604651162790697,25.80952380952381,558.7628865979382,0.5353086419753087,135.5
2025-08-02,North,Product E,1739,47,30,3.82,2025,8,2,5,3,Q2,Q3,Q2,Q4,Q4,Q1,Q4,37.0,57.96666666666667,455.23560209424085,0.8587654320987654,217.375
2025-08-03,West,Product D,927,34,23,4.27,2025,8,3,6,3,Q1,Q2,Q1,Q5,Q4,Q1,Q5,27.264705882352942,40.30434782608695,217.09601873536303,0.4577777777777778,115.875
2025-08-04,North,Product A,2830,65,61,3.19,2025,8,4,0,3,Q3,Q4,Q4,Q3,Q4,Q1,Q1,43.53846153846154,46.39344262295082,887.1473354231975,1.3975308641975308,353.75
2025-08-05,East,Product B,3631,55,26,4.87,2025,8,5,1,3,Q4,Q3,Q1,Q5,Q4,Q1,Q1,66.01818181818182,139.65384615384616,745.5852156057495,1.7930864197530865,453.875
2025-08-06,North,Product E,4551,90,62,1.21,2025,8,6,2,3,Q5,Q5,Q4,Q1,Q4,Q1,Q2,50.56666666666667,73.40322580645162,3761.1570247933887,2.2474074074074073,568.875
2025-08-07,West,Product B,3035,43,53,3.02,2025,8,7,3,3,Q3,Q3,Q4,Q3,Q4,Q1,Q3,70.5813953488372,57.264150943396224,1004.9668874172186,1.4987654320987653,379.375
2025-08-08,East,Product E,3976,74,73,3.87,2025,8,8,4,3,Q4,Q4,Q5,Q4,Q4,Q2,Q3,53.729729729729726,54.465753424657535,1027.3901808785529,1.9634567901234568,497.0
2025-08-09,East,Product C,226,30,60,4.45,2025,8,9,5,3,Q1,Q2,Q4,Q5,Q4,Q2,Q4,7.533333333333333,3.7666666666666666,50.78651685393258,0.11160493827160493,28.25
2025-08-10,West,Product D,3277,82,37,1.72,2025,8,10,6,3,Q4,Q5,Q2,Q1,Q4,Q2,Q5,39.96341463414634,88.56756756756756,1905.2325581395348,1.6182716049382717,409.625
2025-08-11,East,Product E,3156,17,35,3.0,2025,8,11,0,3,Q4,Q1,Q2,Q3,Q4,Q2,Q1,185.64705882352942,90.17142857142858,1052.0,1.5585185185185184,394.5
2025-08-12,North,Product D,703,26,-1,3.21,2025,8,12,1,3,Q1,Q2,Q1,Q3,Q4,Q2,Q1,27.03846153846154,-703.0,219.00311526479751,0.3471604938271605,87.875
2025-08-13,South,Product C,3549,8,74,2.59,2025,8,13,2,3,Q4,Q1,Q5,Q2,Q4,Q2,Q2,443.625,47.95945945945946,1370.2702702702704,1.7525925925925927,443.625
2025-08-14,West,Product B,4246,47,38,1.53,2025,8,14,3,3,Q5,Q3,Q2,Q1,Q4,Q3,Q3,90.34042553191489,111.73684210526316,2775.1633986928105,2.09679012345679,530.75
2025-08-15,North,Product D,3633,76,21,4.46,2025,8,15,4,3,Q4,Q4,Q1,Q5,Q4,Q3,Q3,47.80263157894737,173.0,814.5739910313902,1.7940740740740742,454.125
2025-08-16,East,Product E,3467,91,67,1.63,2025,8,16,5,3,Q4,Q5,Q5,Q1,Q4,Q3,Q4,38.0989010989011,51.74626865671642,2126.993865030675,1.7120987654320987,433.375
2025-08-17,South,Product C,3468,72,50,2.24,2025,8,17,6,3,Q4,Q4,Q3,Q2,Q4,Q3,Q5,48.166666666666664,69.36,1548.2142857142856,1.7125925925925927,433.5
2025-08-18,North,Product E,3897,89,44,2.16,2025,8,18,0,3,Q4,Q5,Q3,Q2,Q4,Q3,Q1,43.78651685393258,88.56818181818181,1804.1666666666665,1.9244444444444444,487.125
2025-08-19,West,Product C,1892,46,24,4.49,2025,8,19,1,3,Q2,Q3,Q1,Q5,Q4,Q3,Q1,41.130434782608695,78.83333333333333,421.380846325167,0.934320987654321,236.5
2025-08-20,East,Product C,2961,68,23,3.69,2025,8,20,2,3,Q3,Q4,Q1,Q4,Q4,Q4,Q2,43.544117647058826,128.7391304347826,802.439024390244,1.4622222222222223,370.125
2025-08-21,West,Product E,3576,33,32,4.19,2025,8,21,3,3,Q4,Q2,Q2,Q5,Q4,Q4,Q3,108.36363636363636,111.75,853.4606205250595,1.765925925925926,447.0
2025-08-22,North,Product D,3517,1,35,2.0,2025,8,22,4,3,Q4,Q1,Q2,Q2,Q4,Q4,Q3,3517.0,100.48571428571428,1758.5,1.7367901234567902,439.625
2025-08-23,South,Product B,1745,19,49,3.5,2025,8,23,5,3,Q2,Q1,Q3,Q4,Q4,Q4,Q4,91.84210526315789,35.61224489795919,498.57142857142856,0.8617283950617284,218.125
